2000,2000,2000,0.027454,582.802015
3000,3000,3000,0.075396,716.223079
4000,4000,4000,0.163206,784.283445
5000,5000,5000,0.314302,795.412139
6000,6000,6000,0.529254,816.243648
7000,7000,7000,0.844638,812.182080
8000,8000,8000,1.245792,821.966854
9000,9000,9000,1.764630,826.235372
10000,10000,10000,2.436959,820.694873
11000,11000,11000,3.229946,824.162474
12000,12000,12000,4.194429,823.950014
13000,13000,13000,5.321428,825.718282
14000,14000,14000,6.686459,820.763246
15000,15000,15000,8.185096,824.669664
16000,16000,16000,9.930257,824.953446
17000,17000,17000,11.910457,824.989343
18000,18000,18000,14.080612,828.373068
19000,19000,19000,16.580524,827.356231
20000,20000,20000,19.338059,827.383972
