2000,2000,2000,0.027047,591.562004
3000,3000,3000,0.076034,710.209263
4000,4000,4000,0.162860,785.949777
5000,5000,5000,0.313622,797.137399
6000,6000,6000,0.529226,816.286693
7000,7000,7000,0.844530,812.285965
8000,8000,8000,1.242287,824.285911
9000,9000,9000,1.763392,826.815539
10000,10000,10000,2.437646,820.463829
11000,11000,11000,3.230917,823.914720
12000,12000,12000,4.193172,824.197016
13000,13000,13000,5.322423,825.563834
14000,14000,14000,6.655193,824.619242
15000,15000,15000,8.186804,824.497566
16000,16000,16000,9.929145,825.045835
17000,17000,17000,11.915859,824.615328
18000,18000,18000,14.101662,827.136537
19000,19000,19000,16.591663,826.800776
20000,20000,20000,19.340517,827.278815
