1,12000,12000,12000,25.872564,133.577793
2,12000,12000,12000,13.349692,258.882375
3,12000,12000,12000,8.793177,393.031989
4,12000,12000,12000,6.500313,531.666670
5,12000,12000,12000,5.175761,667.727856
6,12000,12000,12000,4.301252,803.487027
7,12000,12000,12000,3.677999,939.641398
8,12000,12000,12000,3.221230,1072.882166
9,12000,12000,12000,2.857086,1209.623877
10,12000,12000,12000,2.574274,1342.514262
11,12000,12000,12000,2.338894,1477.621416
12,12000,12000,12000,2.146675,1609.931898
