2000,2000,2000,0.015011,1065.873657
3000,3000,3000,0.043700,1235.692596
4000,4000,4000,0.098512,1299.332574
5000,5000,5000,0.187881,1330.628219
6000,6000,6000,0.319611,1351.644639
7000,7000,7000,0.501879,1366.862701
8000,8000,8000,0.736631,1390.113359
9000,9000,9000,1.035934,1407.425970
10000,10000,10000,1.441201,1387.731683
11000,11000,11000,1.889174,1409.081135
12000,12000,12000,2.455071,1407.698648
13000,13000,13000,3.176460,1383.300926
14000,14000,14000,3.892444,1409.911198
15000,15000,15000,4.760331,1417.968587
16000,16000,16000,5.866222,1396.469463
17000,17000,17000,6.982415,1407.249409
18000,18000,18000,8.324149,1401.224400
19000,19000,19000,9.716893,1411.768135
20000,20000,20000,11.366812,1407.606596
