2000,2000,2000,0.015126,1057.775709
3000,3000,3000,0.044076,1225.163330
4000,4000,4000,0.098603,1298.129666
5000,5000,5000,0.188029,1329.581708
6000,6000,6000,0.316030,1366.957401
7000,7000,7000,0.501034,1369.169379
8000,8000,8000,0.732519,1397.916695
9000,9000,9000,1.036981,1406.004009
10000,10000,10000,1.429380,1399.207658
11000,11000,11000,1.921615,1385.293072
12000,12000,12000,2.471978,1398.070566
13000,13000,13000,3.155451,1392.510799
14000,14000,14000,3.910919,1403.250623
15000,15000,15000,4.777587,1412.847260
16000,16000,16000,5.922609,1383.174230
17000,17000,17000,7.000133,1403.687593
18000,18000,18000,8.382728,1391.432491
19000,19000,19000,9.984294,1373.957871
20000,20000,20000,11.305313,1415.263806
