2000,2000,2000,0.014924,1072.071910
3000,3000,3000,0.043785,1233.287048
4000,4000,4000,0.099301,1289.011960
5000,5000,5000,0.187855,1330.812299
6000,6000,6000,0.320535,1347.748586
7000,7000,7000,0.503099,1363.549240
8000,8000,8000,0.734438,1394.263114
9000,9000,9000,1.056585,1379.917162
10000,10000,10000,1.448271,1380.956713
11000,11000,11000,1.891333,1407.472793
12000,12000,12000,2.476675,1395.419468
13000,13000,13000,3.164063,1388.720788
14000,14000,14000,3.912482,1402.690133
15000,15000,15000,4.829659,1397.614302
16000,16000,16000,5.911195,1385.844967
17000,17000,17000,6.958023,1412.182838
18000,18000,18000,8.348794,1397.087932
19000,19000,19000,9.842175,1393.797634
20000,20000,20000,11.367526,1407.518235
