2000,2000,2000,0.026745,598.237741
3000,3000,3000,0.080951,667.069313
4000,4000,4000,0.180606,708.724839
5000,5000,5000,0.351816,710.597773
6000,6000,6000,0.592732,728.828253
7000,7000,7000,0.923045,743.192546
8000,8000,8000,1.395526,733.773264
9000,9000,9000,1.972469,739.174946
10000,10000,10000,2.705805,739.151459
11000,11000,11000,3.583207,742.909941
12000,12000,12000,4.713941,733.144576
13000,13000,13000,5.983485,734.354691
14000,14000,14000,7.366205,745.024099
15000,15000,15000,9.202421,733.502653
16000,16000,16000,11.170634,733.351390
17000,17000,17000,13.346887,736.201645
18000,18000,18000,15.695390,743.148131
19000,19000,19000,18.686642,734.107295
20000,20000,20000,21.732838,736.213110
