2000,2000,2000,0.026410,605.837410
3000,3000,3000,0.081623,661.579456
4000,4000,4000,0.180875,707.669549
5000,5000,5000,0.349937,714.413415
6000,6000,6000,0.590836,731.167204
7000,7000,7000,0.929400,738.110773
8000,8000,8000,1.400433,731.202677
9000,9000,9000,1.963461,742.566402
10000,10000,10000,2.699470,740.886090
11000,11000,11000,3.595759,740.316554
12000,12000,12000,4.722377,731.834788
13000,13000,13000,6.041093,727.351872
14000,14000,14000,7.386860,742.940835
15000,15000,15000,9.166496,736.377374
16000,16000,16000,11.158137,734.172762
17000,17000,17000,13.296156,739.010592
18000,18000,18000,15.714832,742.228732
19000,19000,19000,18.514879,740.917623
20000,20000,20000,21.510342,743.828252
