2000,2000,2000,0.015755,1015.578788
3000,3000,3000,0.041067,1314.929259
4000,4000,4000,0.086867,1473.523618
5000,5000,5000,0.167789,1489.969913
6000,6000,6000,0.277619,1556.088631
7000,7000,7000,0.430934,1591.891194
8000,8000,8000,0.633138,1617.342018
9000,9000,9000,0.901799,1616.767516
10000,10000,10000,1.241538,1610.904835
11000,11000,11000,1.640333,1622.840831
12000,12000,12000,2.140850,1614.312440
13000,13000,13000,2.711131,1620.725860
14000,14000,14000,3.365261,1630.779881
15000,15000,15000,4.173823,1617.222430
16000,16000,16000,5.033024,1627.649644
17000,17000,17000,6.046001,1625.206591
18000,18000,18000,7.166484,1627.576273
19000,19000,19000,8.464547,1620.642034
20000,20000,20000,9.890264,1617.752517
