2000,2000,2000,0.026823,596.512319
3000,3000,3000,0.081464,662.870774
4000,4000,4000,0.181828,703.963767
5000,5000,5000,0.351359,711.523651
6000,6000,6000,0.593724,727.611410
7000,7000,7000,0.924633,741.915890
8000,8000,8000,1.391468,735.913449
9000,9000,9000,1.960126,743.829692
10000,10000,10000,2.700532,740.594824
11000,11000,11000,3.584920,742.555027
12000,12000,12000,4.749950,727.586589
13000,13000,13000,6.070602,723.816149
14000,14000,14000,7.372151,744.423203
15000,15000,15000,9.138480,738.634902
16000,16000,16000,11.155462,734.348805
17000,17000,17000,13.292779,739.198353
18000,18000,18000,15.722239,741.879086
19000,19000,19000,18.459849,743.126353
20000,20000,20000,21.718807,736.688721
