2000,2000,2000,0.026821,596.538474
3000,3000,3000,0.081159,665.358572
4000,4000,4000,0.181839,703.918751
5000,5000,5000,0.351173,711.899555
6000,6000,6000,0.592414,729.220092
7000,7000,7000,0.924901,741.700919
8000,8000,8000,1.396817,733.095122
9000,9000,9000,1.966578,741.389242
10000,10000,10000,2.694640,742.214268
11000,11000,11000,3.595971,740.272980
12000,12000,12000,4.717641,732.569473
13000,13000,13000,5.974817,735.419955
14000,14000,14000,7.375293,744.106079
15000,15000,15000,9.153507,737.422252
16000,16000,16000,11.127436,736.198359
17000,17000,17000,13.298068,738.904311
18000,18000,18000,15.759573,740.121572
19000,19000,19000,18.561676,739.049644
20000,20000,20000,21.544164,742.660514
