2000,2000,2000,0.026524,603.226402
3000,3000,3000,0.081804,660.115073
4000,4000,4000,0.181007,707.153128
5000,5000,5000,0.352324,709.573483
6000,6000,6000,0.592438,729.189811
7000,7000,7000,0.925048,741.582880
8000,8000,8000,1.392575,735.328342
9000,9000,9000,1.969766,740.189376
10000,10000,10000,2.700356,740.643185
11000,11000,11000,3.584322,742.678851
12000,12000,12000,4.714625,733.038134
13000,13000,13000,5.986988,733.925000
14000,14000,14000,7.397567,741.865511
15000,15000,15000,9.154097,737.374771
16000,16000,16000,11.112010,737.220383
17000,17000,17000,13.265449,740.721251
18000,18000,18000,15.682310,743.767991
19000,19000,19000,18.504535,741.331790
20000,20000,20000,21.583144,741.319231
