2000,2000,2000,0.115807,138.161457
3000,3000,3000,0.075528,714.964287
4000,4000,4000,0.163690,781.967421
5000,5000,5000,0.315401,792.641396
6000,6000,6000,0.531416,812.922279
7000,7000,7000,0.849295,807.728452
8000,8000,8000,1.248913,819.912860
9000,9000,9000,1.776682,820.631010
10000,10000,10000,2.448616,816.788058
11000,11000,11000,3.247284,819.762090
12000,12000,12000,4.207663,821.358541
13000,13000,13000,5.356326,820.338391
14000,14000,14000,6.682654,821.230623
15000,15000,15000,8.225516,820.617175
16000,16000,16000,9.966506,821.953039
17000,17000,17000,11.984613,819.884654
18000,18000,18000,14.143972,824.662251
19000,19000,19000,16.717112,820.596262
20000,20000,20000,19.502926,820.389708
