2000,2000,2000,0.026769,597.711594
3000,3000,3000,0.076216,708.511263
4000,4000,4000,0.163710,781.872076
5000,5000,5000,0.315852,791.509697
6000,6000,6000,0.533069,810.401518
7000,7000,7000,0.848297,808.679335
8000,8000,8000,1.248825,819.970992
9000,9000,9000,1.778588,819.751280
10000,10000,10000,2.448819,816.720195
11000,11000,11000,3.244968,820.346991
12000,12000,12000,4.208827,821.131435
13000,13000,13000,5.348346,821.562333
14000,14000,14000,6.691325,820.166373
15000,15000,15000,8.228336,820.335936
16000,16000,16000,9.965831,822.008739
17000,17000,17000,11.989531,819.548313
18000,18000,18000,14.167402,823.298416
19000,19000,19000,16.691470,821.856934
20000,20000,20000,19.480007,821.354951
