2000,2000,2000,0.026347,607.287419
3000,3000,3000,0.075655,713.763770
4000,4000,4000,0.163769,781.586840
5000,5000,5000,0.315304,792.884678
6000,6000,6000,0.531383,812.973181
7000,7000,7000,0.847802,809.151066
8000,8000,8000,1.248935,819.898306
9000,9000,9000,1.778340,819.865856
10000,10000,10000,2.452374,815.536440
11000,11000,11000,3.245726,820.155412
12000,12000,12000,4.209057,821.086479
13000,13000,13000,5.355123,820.522652
14000,14000,14000,6.687353,820.653589
15000,15000,15000,8.227198,820.449486
16000,16000,16000,9.971722,821.523083
17000,17000,17000,11.983441,819.964797
18000,18000,18000,14.139806,824.905225
19000,19000,19000,16.690201,821.919391
20000,20000,20000,19.511883,820.013118
