1,12000,12000,12000,49.621088,69.647808
2,12000,12000,12000,26.744110,129.224714
3,12000,12000,12000,17.608394,196.270034
4,12000,12000,12000,13.119235,263.429987
5,12000,12000,12000,10.368510,333.316933
6,12000,12000,12000,8.627541,400.577620
7,12000,12000,12000,7.367703,469.074262
8,12000,12000,12000,6.406935,539.415514
9,12000,12000,12000,5.740920,601.994089
10,12000,12000,12000,5.219006,662.195044
11,12000,12000,12000,4.676640,738.992043
12,12000,12000,12000,4.387495,787.693238
