2000,2000,2000,0.015137,1057.044671
3000,3000,3000,0.043537,1240.329108
4000,4000,4000,0.098612,1298.015455
5000,5000,5000,0.187111,1336.102993
6000,6000,6000,0.316845,1363.444177
7000,7000,7000,0.501340,1368.332538
8000,8000,8000,0.734247,1394.626190
9000,9000,9000,1.045574,1394.449111
10000,10000,10000,1.449014,1380.249311
11000,11000,11000,1.896630,1403.542230
12000,12000,12000,2.461801,1403.850326
13000,13000,13000,3.154724,1392.831849
14000,14000,14000,3.878461,1414.994312
15000,15000,15000,4.873149,1385.141351
16000,16000,16000,5.916413,1384.622846
17000,17000,17000,7.066406,1390.523017
18000,18000,18000,8.416454,1385.856806
19000,19000,19000,9.748792,1407.148658
20000,20000,20000,11.378988,1406.100453
