2000,2000,2000,0.017223,928.994727
3000,3000,3000,0.044008,1227.062091
4000,4000,4000,0.098348,1301.502619
5000,5000,5000,0.186429,1340.994618
6000,6000,6000,0.317920,1358.833415
7000,7000,7000,0.503118,1363.497405
8000,8000,8000,0.739558,1384.610866
9000,9000,9000,1.046308,1393.471465
10000,10000,10000,1.454526,1375.018588
11000,11000,11000,1.912917,1391.592064
12000,12000,12000,2.460834,1404.402197
13000,13000,13000,3.164403,1388.571519
14000,14000,14000,3.902386,1406.319260
15000,15000,15000,4.785479,1410.517151
16000,16000,16000,5.906620,1386.918380
17000,17000,17000,7.014348,1400.842883
18000,18000,18000,8.348360,1397.160697
19000,19000,19000,9.688924,1415.843560
20000,20000,20000,11.439804,1398.625380
