2000,2000,2000,0.015033,1064.301363
3000,3000,3000,0.043805,1232.737255
4000,4000,4000,0.098677,1297.167243
5000,5000,5000,0.186739,1338.765680
6000,6000,6000,0.318636,1355.780233
7000,7000,7000,0.502299,1365.721124
8000,8000,8000,0.740376,1383.081371
9000,9000,9000,1.043558,1397.143697
10000,10000,10000,1.453655,1375.842098
11000,11000,11000,1.908361,1394.914552
12000,12000,12000,2.495577,1384.850154
13000,13000,13000,3.145123,1397.083765
14000,14000,14000,3.882193,1413.633988
15000,15000,15000,4.826507,1398.527011
16000,16000,16000,5.924105,1382.824917
17000,17000,17000,6.998753,1403.964453
18000,18000,18000,8.347559,1397.294686
19000,19000,19000,9.784721,1401.981654
20000,20000,20000,11.260643,1420.878047
