2000,2000,2000,0.023764,673.297553
3000,3000,3000,0.073417,735.521564
4000,4000,4000,0.164500,778.115795
5000,5000,5000,0.325754,767.449177
6000,6000,6000,0.543942,794.202278
7000,7000,7000,0.874122,784.787873
8000,8000,8000,1.287016,795.638825
9000,9000,9000,1.830847,796.352651
10000,10000,10000,2.494622,801.724557
11000,11000,11000,3.367942,790.393594
12000,12000,12000,4.369600,790.918998
13000,13000,13000,5.505944,798.046559
14000,14000,14000,6.936906,791.130759
15000,15000,15000,8.556668,788.858432
16000,16000,16000,10.287246,796.325875
17000,17000,17000,12.465019,788.286025
18000,18000,18000,14.572281,800.423764
19000,19000,19000,17.273935,794.144450
20000,20000,20000,20.205863,791.849385
