2000,2000,2000,0.023371,684.606934
3000,3000,3000,0.073716,732.540438
4000,4000,4000,0.163780,781.535315
5000,5000,5000,0.326143,766.535369
6000,6000,6000,0.547643,788.834938
7000,7000,7000,0.877194,782.039333
8000,8000,8000,1.285390,796.645675
9000,9000,9000,1.817435,802.229531
10000,10000,10000,2.509024,797.122741
11000,11000,11000,3.349842,794.664294
12000,12000,12000,4.344882,795.418524
13000,13000,13000,5.565274,789.538844
14000,14000,14000,6.933747,791.491231
15000,15000,15000,8.600844,784.806689
16000,16000,16000,10.426544,785.686979
17000,17000,17000,12.607635,779.369023
18000,18000,18000,14.613856,798.146644
19000,19000,19000,17.283907,793.686268
20000,20000,20000,20.100544,795.998348
