2000,2000,2000,0.023292,686.942401
3000,3000,3000,0.074137,728.382714
4000,4000,4000,0.167395,764.659160
5000,5000,5000,0.327387,763.622432
6000,6000,6000,0.549385,786.333715
7000,7000,7000,0.870129,788.388863
8000,8000,8000,1.288348,794.816286
9000,9000,9000,1.823210,799.688501
10000,10000,10000,2.494695,801.701144
11000,11000,11000,3.385077,786.392697
12000,12000,12000,4.418669,782.136028
13000,13000,13000,5.561698,790.046476
14000,14000,14000,6.917806,793.315064
15000,15000,15000,8.689250,776.821927
16000,16000,16000,10.285557,796.456658
17000,17000,17000,12.366623,794.558039
18000,18000,18000,14.627864,797.382299
19000,19000,19000,17.350374,790.645793
20000,20000,20000,20.154884,793.852268
