2000,2000,2000,0.023630,677.105231
3000,3000,3000,0.072904,740.695161
4000,4000,4000,0.162022,790.015429
5000,5000,5000,0.323747,772.207818
6000,6000,6000,0.539345,800.970928
7000,7000,7000,0.863763,794.199582
8000,8000,8000,1.274789,803.269996
9000,9000,9000,1.794770,812.360216
10000,10000,10000,2.492656,802.356888
11000,11000,11000,3.312843,803.539342
12000,12000,12000,4.327764,798.564864
13000,13000,13000,5.425335,809.903965
14000,14000,14000,6.834983,802.928122
15000,15000,15000,8.373915,806.074577
16000,16000,16000,10.218194,801.707211
17000,17000,17000,12.203327,805.190279
18000,18000,18000,14.468325,806.174876
19000,19000,19000,17.081405,803.095527
20000,20000,20000,19.856455,805.783319
