2000,2000,2000,0.024175,661.850491
3000,3000,3000,0.073099,738.724044
4000,4000,4000,0.161720,791.489333
5000,5000,5000,0.323641,772.461128
6000,6000,6000,0.538188,802.693503
7000,7000,7000,0.864068,793.919187
8000,8000,8000,1.274884,803.210575
9000,9000,9000,1.795790,811.899147
10000,10000,10000,2.469340,809.933055
11000,11000,11000,3.292864,808.414685
12000,12000,12000,4.326480,798.801829
13000,13000,13000,5.429013,809.355198
14000,14000,14000,6.848632,801.327868
15000,15000,15000,8.470225,796.909128
16000,16000,16000,10.211829,802.206963
17000,17000,17000,12.216236,804.339407
18000,18000,18000,14.437845,807.876798
19000,19000,19000,17.027819,805.622823
20000,20000,20000,19.824982,807.062525
