#DATA GENERETED WITH DIMENSION 15000 and iteration 10
#Threads|MPItask|time
1	1	53.336813
1	2	26.769362
1	3	17.995530
1	4	13.559784
1	5	10.864602
1	6	9.122779
1	7	7.861886
1	8	6.933825
1	9	6.154222
1	10	5.568790
1	11	5.074788
1	12	4.703542
1	13	4.341335
1	14	4.048580
1	15	3.783055
1	16	3.590526
1	17	3.374509
1	18	3.209356
1	19	3.053375
1	20	2.890699
1	21	2.765178
1	22	2.713439
1	23	2.623272
1	24	2.459051
1	25	2.383468
1	26	2.345927
1	27	2.252360
1	28	2.194065
1	29	2.090570
1	30	2.031233
1	31	2.041607
1	32	1.971083
1	33	1.897753
1	34	1.833161
1	35	1.815665
1	36	1.797078
1	37	1.739322
1	38	1.756279
1	39	1.745627
1	40	1.736584
1	41	1.719344
1	42	1.607832
1	43	1.662243
1	44	1.656980
1	45	1.577559
1	46	1.514771
1	47	1.502306
1	48	1.521476
1	49	1.605577
1	50	1.460033
1	51	1.465307
1	52	1.464696
1	53	1.394190
1	54	1.483040
1	55	1.481839
1	56	1.482521
1	57	1.350022
1	58	1.436288
1	59	1.298146
1	60	1.279455
1	61	1.433238
1	62	1.464516
1	63	1.273003
1	64	1.357192
1	65	1.296373
1	66	1.231449
1	67	1.309119
1	68	1.255146
1	69	1.225498
1	70	1.160241
1	71	1.122597
1	72	1.105018
1	73	1.146130
1	74	1.147663
1	75	1.102204
1	76	1.097753
1	77	1.174177
1	78	1.074056
1	79	1.187110
1	80	1.049966
1	81	1.043279
1	82	1.187337
1	83	1.107606
1	84	1.050499
1	85	1.042163
1	86	1.020680
1	87	1.019134
1	88	0.997220
1	89	1.342387
1	90	1.054125
1	91	1.087497
1	92	0.924140
1	93	0.920200
1	94	1.029858
1	95	1.116520
1	96	0.921139
1	97	1.010482
1	98	0.880297
1	99	0.986457
1	100	0.885987
1	101	0.957724
1	102	0.858705
1	103	1.006658
1	104	0.876162
1	105	1.080801
1	106	0.951348
1	107	0.849541
1	108	1.108596
1	109	0.993384
1	110	0.908557
1	111	0.811605
1	112	1.142296
1	113	1.054857
1	114	1.000525
1	115	0.945727
1	116	0.900194
1	117	0.846097
1	118	0.791941
1	119	0.788465
1	120	0.765341
1	121	1.168760
1	122	1.166837
1	123	1.176576
1	124	1.201105
1	125	0.798953
1	126	0.755108
1	127	0.773570
1	128	0.830398
1	129	0.834957
1	130	0.829061
1	131	0.885841
1	132	0.945455
1	133	1.010757
1	134	1.086650
1	135	1.655932
1	136	0.809892
1	137	0.864472
1	138	0.964814
1	139	1.076748
1	140	0.728966
1	141	0.814192
1	142	0.929669
1	143	1.138817
1	144	0.732326
1	145	0.851756
1	146	5.638459
1	147	0.683754
1	148	0.795396
1	149	0.947426
1	150	0.653032
1	151	0.781948
1	152	0.959837
1	153	2.346297
1	154	0.811765
1	155	1.010570
1	156	9.243594
1	157	1.043492
1	158	1.114982
1	159	0.772557
1	160	1.012466
1	161	0.700150
1	162	0.931693
1	163	0.650331
1	164	0.848065
1	165	1.114947
1	166	0.811488
1	167	1.075493
1	168	0.758512
1	169	1.032797
1	170	0.724338
1	171	1.028286
1	172	0.743821
1	173	1.025726
1	174	0.745132
1	175	1.035687
1	176	0.753985
1	177	1.061205
1	178	0.778143
1	179	1.107765
1	180	0.816312
1	181	1.163203
1	182	0.853964
1	183	1.244418
1	184	0.952035
1	185	0.672225
1	186	1.029619
1	187	0.738742
1	188	1.146390
1	189	0.832353
1	190	1.266414
1	191	0.964597
1	192	0.707316
1	193	1.015230
1	194	0.742228
1	195	1.143772
1	196	0.877498
1	197	0.647630
1	198	1.043202
1	199	0.780202
1	200	0.561854
1	201	0.944706
1	202	0.686308
1	203	1.142577
1	204	0.925229
1	205	0.635275
1	206	1.093959
1	207	0.839615
1	208	0.616625
1	209	1.061281
1	210	0.809824
1	211	0.580596
1	212	1.095848
1	213	0.803520
1	214	0.598216
1	215	1.093277
1	216	0.843410
1	217	0.628376
1	218	1.101074
1	219	0.860495
1	220	0.618673
1	221	1.159762
1	222	0.942324
1	223	0.782614
1	224	1.235107
1	225	1.015289
1	226	0.782101
1	227	0.548902
1	228	1.109423
1	229	0.880034
1	230	0.674268
1	231	1.253006
1	232	1.037746
1	233	0.802124
1	234	0.622574
1	235	1.187598
1	236	0.978467
1	237	0.733268
1	238	0.528841
1	239	1.148194
1	240	0.926194
1	241	0.699648
1	242	1.365468
1	243	1.143554
1	244	0.922013
1	245	0.686587
1	246	1.386148
1	247	1.171932
1	248	0.943481
1	249	0.763809
1	250	0.489597
1	251	1.218728
1	252	0.993832
1	253	0.758908
1	254	0.545447
1	255	1.307322
1	256	1.084404
