#DATA GENERETED WITH DIMENSION 10000 and iteration 100
#Threads|MPItask|time
1	2	119.859908
2	2	60.151244
3	2	40.406997
4	2	30.211959
5	2	24.190710
6	2	20.281981
7	2	17.454390
8	2	15.258390
9	2	13.576881
10	2	12.228066
11	2	11.166278
12	2	10.246567
13	2	9.453609
14	2	8.767695
15	2	8.262856
16	2	7.743108
17	2	7.324354
18	2	6.918722
19	2	6.543075
20	2	6.231297
21	2	5.972453
22	2	5.711721
23	2	5.480948
24	2	5.254050
25	2	5.080133
26	2	4.838644
27	2	4.736194
28	2	4.536079
29	2	4.404319
30	2	4.232534
31	2	4.090727
32	2	3.960853
33	2	3.896656
34	2	3.779376
35	2	3.699642
36	2	3.585974
37	2	3.531405
38	2	3.475406
39	2	3.422478
40	2	3.315166
41	2	3.253735
42	2	3.200793
43	2	3.160686
44	2	3.103945
45	2	3.031273
46	2	2.973459
47	2	2.931144
48	2	2.885410
49	2	2.954301
50	2	2.885807
51	2	2.852775
52	2	2.800388
53	2	2.760296
54	2	2.711027
55	2	2.683065
56	2	2.635072
57	2	2.642106
58	2	2.576719
59	2	2.579333
60	2	2.473610
61	2	2.508907
62	2	2.484760
63	2	2.436015
64	2	2.485624
