#DATA GENERETED WITH DIMENSION 15000 and iteration 100
#Threads|MPItask|time
1	2	271.038055
2	2	136.465579
3	2	91.332643
4	2	68.672297
5	2	54.496263
6	2	45.642695
7	2	39.009624
8	2	34.137025
9	2	30.486345
10	2	27.454884
11	2	24.985046
12	2	22.898642
13	2	21.239377
14	2	19.784287
15	2	18.413707
16	2	17.292292
17	2	16.349250
18	2	15.437668
19	2	14.673453
20	2	13.951208
21	2	13.369610
22	2	12.711402
23	2	12.199943
24	2	11.691583
25	2	11.238751
26	2	10.788752
27	2	10.418040
28	2	10.036743
29	2	9.703006
30	2	9.350301
31	2	9.162555
32	2	8.759440
33	2	8.655195
34	2	8.470263
35	2	8.208331
36	2	8.055214
37	2	7.836237
38	2	7.696616
39	2	7.557757
40	2	7.411963
41	2	7.260295
42	2	7.186349
43	2	6.979759
44	2	6.931596
45	2	6.914053
46	2	6.617836
47	2	6.561398
48	2	6.419079
49	2	6.513856
50	2	6.383513
51	2	6.320164
52	2	6.190816
53	2	6.136416
54	2	6.016479
55	2	5.926016
56	2	5.837279
57	2	5.792925
58	2	5.681299
59	2	5.594137
60	2	5.540808
61	2	5.503675
62	2	5.445136
63	2	5.412702
64	2	5.471943
